changeset,From,Validated,SPAM,Import,Tagging Error
38957147,changeset with numbers – not a revert -normal,Y,N,N,N
10360421,changeset with numbers – not a revert -normal,Y,N,N,N
36889660,changeset with numbers – not a revert -normal,Y,N,N,N
8548866,changeset with numbers – not a revert -normal,Y,N,N,N
49546651,changeset with numbers – not a revert -normal,Y,N,N,N
5577114,changeset with numbers – not a revert -normal,Y,N,N,N
36527680,changeset with numbers – not a revert -normal,Y,N,N,N
8620813,changeset with numbers – not a revert -normal,Y,N,N,N
44716985,changeset with numbers – not a revert -normal,Y,N,N,N
51445462,changeset with numbers – not a revert -normal,Y,N,N,N
41579823,changeset with numbers – not a revert -normal,Y,N,N,N
28594772,changeset with numbers – not a revert -normal,Y,N,N,N
49314572,changeset with numbers – not a revert -normal,Y,N,N,N
12576460,changeset with numbers – not a revert -normal,Y,N,N,N
25688406,changeset with numbers – not a revert -normal,Y,N,N,N
29503991,changeset with numbers – not a revert -normal,Y,N,N,N
50567237,changeset with numbers – not a revert -normal,Y,N,N,N
21506735,changeset with numbers – not a revert -normal,Y,N,N,N
9270129,changeset with numbers – not a revert -normal,Y,N,N,N
4861955,changeset with numbers – not a revert -normal,Y,N,N,N
36336682,changeset with numbers – not a revert -normal,Y,N,N,N
2635712,changeset with numbers – not a revert -normal,Y,N,N,N
41946647,changeset with numbers – not a revert -normal,Y,N,N,N
45654795,changeset with numbers – not a revert -normal,Y,N,N,N
25395683,changeset with numbers – not a revert -normal,Y,N,N,N
26506033,changeset with numbers – not a revert -normal,Y,N,N,N
10110544,changeset with numbers – not a revert -normal,Y,N,N,N
51732041,changeset with numbers – not a revert -normal,Y,N,N,N
51853617,changeset with numbers – not a revert -normal,Y,N,N,N
47275981,changeset with numbers – not a revert -normal,Y,N,N,N
27105881,changeset with numbers – not a revert -normal,Y,N,N,N
2616424,changeset with numbers – not a revert -normal,Y,N,N,N
30933593,changeset with numbers – not a revert -normal,Y,N,N,N
23261708,changeset with numbers – not a revert -normal,Y,N,N,N
4648475,changeset with numbers – not a revert -normal,Y,N,N,N
41947635,changeset with numbers – not a revert -normal,Y,N,N,N
52217087,changeset with numbers – not a revert -normal,Y,N,N,N
8881026,changeset with numbers – not a revert -normal,Y,N,N,N
23045523,changeset with numbers – not a revert -normal,Y,N,N,N
36534292,changeset with numbers – not a revert -normal,Y,N,N,N
10584987,changeset with numbers – not a revert -normal,Y,N,N,N
4685247,changeset with numbers – not a revert -normal,Y,N,N,N
51836820,changeset with numbers – not a revert -normal,Y,N,N,N
47245387,changeset with numbers – not a revert -normal,Y,N,N,N
2636307,changeset with numbers – not a revert -normal,Y,N,N,N
35710640,changeset with numbers – not a revert -normal,Y,N,N,N
12529342,changeset with numbers – not a revert -normal,Y,N,N,N
2586567,changeset with numbers – not a revert -normal,Y,N,N,N
22963310,changeset with numbers – not a revert -normal,Y,N,N,N
41150470,changeset with numbers – not a revert -normal,Y,N,N,N
2585892,changeset with numbers – not a revert -normal,Y,N,N,N
41160816,changeset with numbers – not a revert -normal,Y,N,N,N
17318314,changeset with numbers – not a revert -normal,Y,N,N,N
20463536,changeset with numbers – not a revert -normal,Y,N,N,N
26694534,changeset with numbers – not a revert -normal,Y,N,N,N
37661835,changeset with numbers – not a revert -normal,Y,N,N,N
2631525,changeset with numbers – not a revert -normal,Y,N,N,N
40137189,changeset with numbers – not a revert -normal,Y,N,N,N
43512904,changeset with numbers – not a revert -normal,Y,N,N,N
5744944,changeset with numbers – not a revert -normal,Y,N,N,N
2580150,changeset with numbers – not a revert -normal,Y,N,N,N
12193503,changeset with numbers – not a revert -normal,Y,N,N,N
33177569,changeset with numbers – not a revert -normal,Y,N,N,N
14140883,changeset with numbers – not a revert -normal,Y,N,N,N
12206393,changeset with numbers – not a revert -normal,Y,N,N,N
20675390,changeset with numbers – not a revert -normal,Y,N,N,N
10024174,changeset with numbers – not a revert -normal,Y,N,N,N
6592318,changeset with numbers – not a revert -normal,Y,N,N,N
51895026,changeset with numbers – not a revert -normal,Y,N,N,N
2574747,changeset with numbers – not a revert -normal,Y,N,N,N
27398018,changeset with numbers – not a revert -normal,Y,N,N,N
907852,changeset with numbers – not a revert -normal,Y,N,N,N
37344775,changeset with numbers – not a revert -normal,Y,N,N,N
11561845,changeset with numbers – not a revert -normal,Y,N,N,N
2565136,changeset with numbers – not a revert -normal,Y,N,N,N
2342195,changeset with numbers – not a revert -normal,Y,N,N,N
52216950,changeset with numbers – not a revert -normal,Y,N,N,N
14014788,changeset with numbers – not a revert -normal,Y,N,N,N
42612716,changeset with numbers – not a revert -normal,Y,N,N,N
4780795,changeset with numbers – not a revert -normal,Y,N,N,N
25639317,changeset with numbers – not a revert -normal,Y,N,N,N
33633357,changeset with numbers – not a revert -normal,Y,N,N,N
46470195,changeset with numbers – not a revert -normal,Y,N,N,N
41918828,changeset with numbers – not a revert -normal,Y,N,N,N
36488898,changeset with numbers – not a revert -normal,Y,N,N,N
2592695,changeset with numbers – not a revert -normal,Y,N,N,N
8366920,changeset with numbers – not a revert -normal,Y,N,N,N
2590850,changeset with numbers – not a revert -normal,Y,N,N,N
50239260,changeset with numbers – not a revert -normal,Y,N,N,N
33346562,changeset with numbers – not a revert -normal,Y,N,N,N
7069267,changeset with numbers – not a revert -normal,Y,N,N,N
25641994,changeset with numbers – not a revert -normal,Y,N,N,N
7207211,changeset with numbers – not a revert -normal,Y,N,N,N
20106127,changeset with numbers – not a revert -normal,Y,N,N,N
2582874,changeset with numbers – not a revert -normal,Y,N,N,N
16783117,changeset with numbers – not a revert -normal,Y,N,N,N
2584245,changeset with numbers – not a revert -normal,Y,N,N,N
49313006,changeset with numbers – not a revert -normal,Y,N,N,N
2584922,changeset with numbers – not a revert -normal,Y,N,N,N
14232777,changeset with numbers – not a revert -normal,Y,N,N,N
20031939,changeset with numbers – not a revert -normal,Y,N,N,N
14013931,changeset with numbers – not a revert -normal,Y,N,N,N
26552386,changeset with numbers – not a revert -normal,Y,N,N,N
5528552,changeset with numbers – not a revert -normal,Y,N,N,N
24025297,changeset with numbers – not a revert -normal,Y,N,N,N
9783327,changeset with numbers – not a revert -normal,Y,N,N,N
44725405,changeset with numbers – not a revert -normal,Y,N,N,N
2638965,changeset with numbers – not a revert -normal,Y,N,N,N
8653390,changeset with numbers – not a revert -normal,Y,N,N,N
47026683,changeset with numbers – not a revert -normal,Y,N,N,N
14288041,changeset with numbers – not a revert -normal,Y,N,N,N
31472897,changeset with numbers – not a revert -normal,Y,N,N,N
43806017,changeset with numbers – not a revert -normal,Y,N,N,N
42982604,changeset with numbers – not a revert -normal,Y,N,N,N
51560293,changeset with numbers – not a revert -normal,Y,N,N,N
14018195,changeset with numbers – not a revert -normal,Y,N,N,N
29865883,changeset with numbers – not a revert -normal,Y,N,N,N
35166924,changeset with numbers – not a revert -normal,Y,N,N,N
36525121,changeset with numbers – not a revert -normal,Y,N,N,N
2579549,changeset with numbers – not a revert -normal,Y,N,N,N
41190154,changeset with numbers – not a revert -normal,Y,N,N,N
2561330,changeset with numbers – not a revert -normal,Y,N,N,N
24758632,changeset with numbers – not a revert -normal,Y,N,N,N
2518744,changeset with numbers – not a revert -normal,Y,N,N,N
15899002,changeset with numbers – not a revert -normal,Y,N,N,N
8282640,changeset with numbers – not a revert -normal,Y,N,N,N
2518139,changeset with numbers – not a revert -normal,Y,N,N,N
6454100,changeset with numbers – not a revert -normal,Y,N,N,N
4754027,changeset with numbers – not a revert -normal,Y,N,N,N
2592003,changeset with numbers – not a revert -normal,Y,N,N,N
49803735,changeset with numbers – not a revert -normal,Y,N,N,N
47433129,changeset with numbers – not a revert -normal,Y,N,N,N
4564246,changeset with numbers – not a revert -normal,Y,N,N,N
33663281,changeset with numbers – not a revert -normal,Y,N,N,N
17084317,changeset with numbers – not a revert -normal,Y,N,N,N
2518379,changeset with numbers – not a revert -normal,Y,N,N,N
18540777,changeset with numbers – not a revert -normal,Y,N,N,N
3394411,changeset with numbers – not a revert -normal,Y,N,N,N
20640195,changeset with numbers – not a revert -normal,Y,N,N,N
46503670,changeset with numbers – not a revert -normal,Y,N,N,N
2628967,changeset with numbers – not a revert -normal,Y,N,N,N
1272182,changeset with numbers – not a revert -normal,Y,N,N,N
49954797,changeset with numbers – not a revert -normal,Y,N,N,N
46538328,changeset with numbers – not a revert -normal,Y,N,N,N
3376686,changeset with numbers – not a revert -normal,Y,N,N,N
2578947,changeset with numbers – not a revert -normal,Y,N,N,N
14905943,changeset with numbers – not a revert -normal,Y,N,N,N
7483476,changeset with numbers – not a revert -normal,Y,N,N,N
48932248,changeset with numbers – not a revert -normal,Y,N,N,N
2579517,changeset with numbers – not a revert -normal,Y,N,N,N
42199647,changeset with numbers – not a revert -normal,Y,N,N,N
2578964,changeset with numbers – not a revert -normal,Y,N,N,N
35354818,changeset with numbers – not a revert -normal,Y,N,N,N
37016438,changeset with numbers – not a revert -normal,Y,N,N,N
4632005,changeset with numbers – not a revert -normal,Y,N,N,N
15226355,changeset with numbers – not a revert -normal,Y,N,N,N
47520201,changeset with numbers – not a revert -normal,Y,N,N,N
31753626,changeset with numbers – not a revert -normal,Y,N,N,N
39404330,changeset with numbers – not a revert -normal,Y,N,N,N
35434220,changeset with numbers – not a revert -normal,Y,N,N,N
3763926,changeset with numbers – not a revert -normal,Y,N,N,N
38022983,changeset with numbers – not a revert -normal,Y,N,N,N
15974542,changeset with numbers – not a revert -normal,Y,N,N,N
2585179,changeset with numbers – not a revert -normal,Y,N,N,N
906314,changeset with numbers – not a revert -normal,Y,N,N,N
31656260,changeset with numbers – not a revert -normal,Y,N,N,N
27874216,changeset with numbers – not a revert -normal,Y,N,N,N
35740663,changeset with numbers – not a revert -normal,Y,N,N,N
10503270,changeset with numbers – not a revert -normal,Y,N,N,N
14141498,changeset with numbers – not a revert -normal,Y,N,N,N
20748128,changeset with numbers – not a revert -normal,Y,N,N,N
44349283,changeset with numbers – not a revert -normal,Y,N,N,N
37949229,changeset with numbers – not a revert -normal,Y,N,N,N
51614680,changeset with numbers – not a revert -normal,Y,N,N,N
1817865,changeset with numbers – not a revert -normal,Y,N,N,N
2582194,changeset with numbers – not a revert -normal,Y,N,N,N
37613312,changeset with numbers – not a revert -normal,Y,N,N,N
8723655,changeset with numbers – not a revert -normal,Y,N,N,N
39173240,changeset with numbers – not a revert -normal,Y,N,N,N
29070455,changeset with numbers – not a revert -normal,Y,N,N,N
8181733,changeset with numbers – not a revert -normal,Y,N,N,N
45758223,changeset with numbers – not a revert -normal,Y,N,N,N
50850543,changeset with numbers – not a revert -normal,Y,N,N,N
34502883,changeset with numbers – not a revert -normal,Y,N,N,N
5740859,changeset with numbers – not a revert -normal,Y,N,N,N
4906372,changeset with numbers – not a revert -normal,Y,N,N,N
14883839,changeset with numbers – not a revert -normal,Y,N,N,N
2800253,changeset with numbers – not a revert -normal,Y,N,N,N
30997199,changeset with numbers – not a revert -normal,Y,N,N,N
35204519,changeset with numbers – not a revert -normal,Y,N,N,N
27743164,changeset with numbers – not a revert -normal,Y,N,N,N
4090002,changeset with numbers – not a revert -normal,Y,N,N,N
40409422,changeset with numbers – not a revert -normal,Y,N,N,N
14141676,changeset with numbers – not a revert -normal,Y,N,N,N
9177693,changeset with numbers – not a revert -normal,Y,N,N,N
44907107,changeset with numbers – not a revert -normal,Y,N,N,N
37667696,changeset with numbers – not a revert -normal,Y,N,N,N
2587758,changeset with numbers – not a revert -normal,Y,N,N,N
2576864,changeset with numbers – not a revert -normal,Y,N,N,N
46848126,changeset with numbers – not a revert -normal,Y,N,N,N
45805923,changeset with numbers – not a revert -normal,Y,N,N,N
5542756,changeset with numbers – not a revert -normal,Y,N,N,N
2572869,changeset with numbers – not a revert -normal,Y,N,N,N
11647284,changeset with numbers – not a revert -normal,Y,N,N,N
49531068,changeset with numbers – not a revert -normal,Y,N,N,N
50694771,changeset with numbers – not a revert -normal,Y,N,N,N
19844592,changeset with numbers – not a revert -normal,Y,N,N,N
2617202,changeset with numbers – not a revert -normal,Y,N,N,N
2624264,changeset with numbers – not a revert -normal,Y,N,N,N
11429746,changeset with numbers – not a revert -normal,Y,N,N,N
29787865,changeset with numbers – not a revert -normal,Y,N,N,N
26825773,changeset with numbers – not a revert -normal,Y,N,N,N
10358158,changeset with numbers – not a revert -normal,Y,N,N,N
2633463,changeset with numbers – not a revert -normal,Y,N,N,N
